session_id,attempt_number,guess,correct_letters,correct_positions
7ca3148a6d1a0546c4c0,6,FALSO,0,2
2f22f980ed7c4b8df371,1,ÚNICO,0,2
2f22f980ed7c4b8df371,2,GREVE,1,0
2f22f980ed7c4b8df371,3,NOVAS,2,0
2f22f980ed7c4b8df371,4,ETAPA,1,0
2f22f980ed7c4b8df371,5,LIVRO,1,1
2f22f980ed7c4b8df371,6,VALOR,2,1
19451a4d39ad4fce3b0a,1,GREVE,2,0
19451a4d39ad4fce3b0a,2,SUAVE,1,0
19451a4d39ad4fce3b0a,3,OLHOS,1,0
19451a4d39ad4fce3b0a,4,TECLA,0,1
19451a4d39ad4fce3b0a,5,PEIXE,1,1
19451a4d39ad4fce3b0a,6,GRUPO,1,0
56477e015b3350b25b01,1,BARCO,0,5
e88d3beb348eed1de35f,1,DENTE,0,0
e88d3beb348eed1de35f,2,FALHA,0,5
d11091ac181b0ab9ff2e,1,BAIXO,0,1
d11091ac181b0ab9ff2e,2,VENTO,0,5
7fcba3ba1bc3e0ab2abf,1,DOBRA,2,0
7fcba3ba1bc3e0ab2abf,2,CAMPO,0,5
d13c69e00429d9952a5b,1,ESCOA,2,0
d13c69e00429d9952a5b,2,BURRO,0,2
d13c69e00429d9952a5b,3,GENRO,0,5
668e5feee03082487aa1,1,VAPOR,2,1
668e5feee03082487aa1,2,PAZÃO,0,5
d737f75903126f0af597,1,GESTO,0,1
d737f75903126f0af597,2,TECLA,2,0
d737f75903126f0af597,3,FARSA,1,0
d737f75903126f0af597,4,TROÇA,2,0
d737f75903126f0af597,5,USADO,0,2
d737f75903126f0af597,6,JUÍZO,0,1
4539b402e0f78ed8bf1a,1,MANGA,0,0
4539b402e0f78ed8bf1a,2,METOD,3,0
b9e3a9a309b2e9832ef4,1,NESTA,1,0
b9e3a9a309b2e9832ef4,2,MUNDO,0,1
b9e3a9a309b2e9832ef4,3,VERSO,0,1
b9e3a9a309b2e9832ef4,4,DISSE,0,0
b9e3a9a309b2e9832ef4,5,HAVIA,0,1
b9e3a9a309b2e9832ef4,6,BURRO,0,1
2f01d123bffa0735f816,1,ÚNICO,1,1
2f01d123bffa0735f816,2,AINDA,0,1
2f01d123bffa0735f816,3,GENRO,0,5
afc9a010a457818cdeac,1,MOLHO,1,0
afc9a010a457818cdeac,2,NUVEM,0,5
70c8b3d8f52cb06d7928,1,AUTOR,3,0
70c8b3d8f52cb06d7928,2,DOBRA,4,0
70c8b3d8f52cb06d7928,3,CORTE,2,1
70c8b3d8f52cb06d7928,4,MANGA,0,1
70c8b3d8f52cb06d7928,5,FALAR,1,1
70c8b3d8f52cb06d7928,6,ONDAS,2,0
b3b1e1adb38d6eb03ab5,1,DIZER,3,0
b3b1e1adb38d6eb03ab5,2,HERÓI,0,5
0e27c02b78bfce6fd5a9,1,CARTA,0,1
0e27c02b78bfce6fd5a9,2,TROÇA,1,0
0e27c02b78bfce6fd5a9,3,HERÓI,0,5
052d29a695d2f10a958c,1,TEMPO,0,5
889de543e3029b175c0b,1,LEITE,1,0
c38d3dbf609d9e66990c,1,DADOS,2,0
c38d3dbf609d9e66990c,2,NOVAS,2,0
c38d3dbf609d9e66990c,3,PRATO,0,5
1422f4683e418a4e04a4,1,AUTOR,1,0
1422f4683e418a4e04a4,2,CASCA,0,5
ae1865d39b5f416ae087,1,SOPRO,1,1
ae1865d39b5f416ae087,2,DIZER,1,0
ae1865d39b5f416ae087,3,FICHA,0,0
ae1865d39b5f416ae087,4,YOGUR,1,0
ae1865d39b5f416ae087,5,RUÍDO,0,1
ae1865d39b5f416ae087,6,UMBRO,1,1
9aecf1b2ab3fcbcde33a,1,PLANO,0,5
03f4c01ead3f27a5ddbd,1,AINDA,1,0
03f4c01ead3f27a5ddbd,2,SALVO,1,1
03f4c01ead3f27a5ddbd,3,FRACO,0,5
e89b637278989a2a300b,1,NOVAS,2,0
e89b637278989a2a300b,2,FALSO,1,1
e89b637278989a2a300b,3,AGORA,1,1
e89b637278989a2a300b,4,RIDGO,0,0
e89b637278989a2a300b,5,LENTO,0,0
e89b637278989a2a300b,6,SABER,1,1
0ec7411cbf5c6fe9befd,1,RISCO,1,1
0ec7411cbf5c6fe9befd,2,LARGO,0,5
14dd5d796a0de9865345,1,BELGA,1,0
14dd5d796a0de9865345,2,ACHAR,0,0
14dd5d796a0de9865345,3,XEROX,0,1
14dd5d796a0de9865345,4,ACIMA,0,0
14dd5d796a0de9865345,5,IRÔNI,0,0
14dd5d796a0de9865345,6,NUNCA,0,0
fd46c940b6f3692df024,1,CRISE,1,2
fd46c940b6f3692df024,2,VIRAR,0,1
fd46c940b6f3692df024,3,LAPSO,0,0
fd46c940b6f3692df024,4,FARSA,0,0
fd46c940b6f3692df024,5,CASCO,0,1
fd46c940b6f3692df024,6,BANCO,1,0
e14d308f9538b41c8d3b,1,PLANO,0,5
091bc7ce7558e5de2586,1,TROÇA,2,0
091bc7ce7558e5de2586,2,VALOR,1,1
091bc7ce7558e5de2586,3,VENTO,0,5
0078a3af2335e1d57e99,1,VALOR,0,1
0078a3af2335e1d57e99,2,PRAZO,1,0
0078a3af2335e1d57e99,3,SENDO,2,0
0078a3af2335e1d57e99,4,PRAZO,1,0
0078a3af2335e1d57e99,5,USADO,2,0
0078a3af2335e1d57e99,6,VAPOR,0,1
7a0197cba55806fc37bf,1,MUNDO,0,0
7a0197cba55806fc37bf,2,FALHA,0,5
b216c9cf41ca8ef35daa,1,OLHOS,2,0
b216c9cf41ca8ef35daa,2,TEMPO,0,1
b216c9cf41ca8ef35daa,3,GREVE,1,1
b216c9cf41ca8ef35daa,4,VAPOR,3,0
b216c9cf41ca8ef35daa,5,URGIR,1,0
b216c9cf41ca8ef35daa,6,TOTAL,0,1
85a8b260181a2bd45cb3,1,XEROX,1,1
85a8b260181a2bd45cb3,2,ONDAS,2,0
85a8b260181a2bd45cb3,3,PACTO,0,2
85a8b260181a2bd45cb3,4,POMBO,0,1
85a8b260181a2bd45cb3,5,SENDO,0,1
85a8b260181a2bd45cb3,6,LENTO,0,2
13e83c41efe228696943,1,HERÓI,0,5
ebc8c8a37effd6e20a0d,1,PLANO,0,5
c2a1293e2d4ed3b7f300,1,GANHO,1,0
c2a1293e2d4ed3b7f300,2,GUETO,0,0
c2a1293e2d4ed3b7f300,3,SALVO,1,0
c2a1293e2d4ed3b7f300,4,HAVIA,1,2
c2a1293e2d4ed3b7f300,5,RUÍDO,1,0
c2a1293e2d4ed3b7f300,6,ORDEM,0,1
4e550c06f44f26afd99a,1,ETAPA,1,0
4e550c06f44f26afd99a,2,GESTO,0,1
4e550c06f44f26afd99a,3,BARCO,0,5
2fad755f5c57a079d01f,1,FALAR,1,1
2fad755f5c57a079d01f,2,IGUAL,0,2
2fad755f5c57a079d01f,3,METAL,0,5
5c6fe436586a154f5fe3,1,GRUPO,1,1
d966b8c99f9986d4e09d,1,ZEBRA,0,1
d966b8c99f9986d4e09d,2,VENTO,0,5
c925ddbbeee48323a673,1,PRAIA,0,5
dd2eb054762c59f10553,1,FARSA,1,0
dd2eb054762c59f10553,2,NUNCA,0,1
dd2eb054762c59f10553,3,UNIDO,1,1
dd2eb054762c59f10553,4,ZUMBI,0,0
dd2eb054762c59f10553,5,DADOS,1,0
dd2eb054762c59f10553,6,UNIDO,1,1
8184d259396a2a18f2e4,1,MANGA,1,0
8184d259396a2a18f2e4,2,LAZER,2,0
8184d259396a2a18f2e4,3,ORAÇÃ,0,5
1c5a668c0ca8f611cc36,1,CAMPO,0,5
feec67161125e0ecb32b,1,OUVIR,0,1
feec67161125e0ecb32b,2,VERBO,1,0
feec67161125e0ecb32b,3,BOLSO,0,0
feec67161125e0ecb32b,4,BEIRA,2,1
feec67161125e0ecb32b,5,USADO,2,0
feec67161125e0ecb32b,6,GUETO,0,1
90b2fa94f802277c65df,1,MUNDO,0,2
90b2fa94f802277c65df,2,CIRCO,0,1
90b2fa94f802277c65df,3,HUMOR,1,0
90b2fa94f802277c65df,4,NOVAS,3,0
90b2fa94f802277c65df,5,FALAR,0,0
90b2fa94f802277c65df,6,GANHO,0,2
5469b6e519f24479696a,1,SONHO,0,5
871b3cb1180667eacdbb,1,BANHO,0,1
871b3cb1180667eacdbb,2,CORVO,0,5
6ef08bc2d15b335c0692,1,LEITE,0,2
6ef08bc2d15b335c0692,2,SUAVE,2,0
6ef08bc2d15b335c0692,3,MEIOS,1,1
6ef08bc2d15b335c0692,4,LENTO,0,4
6ef08bc2d15b335c0692,5,RISCO,0,1
6ef08bc2d15b335c0692,6,MOLHO,0,1
d55aa0c7624d7bd6a967,1,PREGO,0,4
d55aa0c7624d7bd6a967,2,FUMAR,1,0
d55aa0c7624d7bd6a967,3,ULTRA,2,0
d55aa0c7624d7bd6a967,4,LAZER,2,0
d55aa0c7624d7bd6a967,5,OFERT,3,1
d55aa0c7624d7bd6a967,6,FICHA,0,0
3ca396c100831bb52883,1,NOVAS,2,0
3ca396c100831bb52883,2,PRATO,0,5
52a2fb72cf0c4b3f5acf,1,SABOR,2,0
52a2fb72cf0c4b3f5acf,2,GOLPE,3,0
52a2fb72cf0c4b3f5acf,3,OUVIR,2,0
52a2fb72cf0c4b3f5acf,4,NESTA,1,1
52a2fb72cf0c4b3f5acf,5,RASGO,1,1
52a2fb72cf0c4b3f5acf,6,ESTÃO,2,1
9d5a3daa2e452ebb3660,1,METOD,2,1
9d5a3daa2e452ebb3660,2,VENTO,0,5
abe12a3932dcb0a5b7ae,1,BAIXO,0,0
abe12a3932dcb0a5b7ae,2,IMAGE,2,0
abe12a3932dcb0a5b7ae,3,TROCA,0,0
abe12a3932dcb0a5b7ae,4,RASGO,0,0
abe12a3932dcb0a5b7ae,5,SUAVE,2,1
abe12a3932dcb0a5b7ae,6,JOGAR,0,0
17b923280300dbfb1293,1,FLUXO,1,1
17b923280300dbfb1293,2,HABIT,1,0
17b923280300dbfb1293,3,NOVAS,0,0
17b923280300dbfb1293,4,ZEBRA,1,0
17b923280300dbfb1293,5,ESCOA,1,0
17b923280300dbfb1293,6,SENDO,1,0
78bb27bf407a6feb4998,1,JOGAR,1,0
78bb27bf407a6feb4998,2,DANÇA,0,5
7973a2e53bb67e6ec80c,1,ESTÃO,0,2
7973a2e53bb67e6ec80c,2,TECLA,0,0
7973a2e53bb67e6ec80c,3,LANCE,1,0
7973a2e53bb67e6ec80c,4,DOBRA,1,0
7973a2e53bb67e6ec80c,5,RASGO,0,1
7973a2e53bb67e6ec80c,6,USADO,0,1
575707da29882ee3940b,1,DEVEM,1,0
575707da29882ee3940b,2,CORVO,0,5
f99bca121cecb302ddb2,1,NUVEM,0,5
782446ad597732a354db,1,PRATO,0,5
17bf04fd7113ec4555c7,1,SIGNO,0,1
17bf04fd7113ec4555c7,2,HASTE,1,0
17bf04fd7113ec4555c7,3,CASCO,1,2
17bf04fd7113ec4555c7,4,JUSTO,0,1
17bf04fd7113ec4555c7,5,FLUXO,0,2
17bf04fd7113ec4555c7,6,NUNCA,1,1
09e094d3dfb624c342d8,1,SOPRO,2,0
09e094d3dfb624c342d8,2,FALSO,2,0
09e094d3dfb624c342d8,3,NEGRO,2,0
09e094d3dfb624c342d8,4,MUNDO,1,0
09e094d3dfb624c342d8,5,SALVO,2,0
09e094d3dfb624c342d8,6,CESTA,1,0
b3d3998edf76c8d1aa6a,1,QUOTA,0,1
b3d3998edf76c8d1aa6a,2,UNIDO,1,0
b3d3998edf76c8d1aa6a,3,OLHOS,0,0
b3d3998edf76c8d1aa6a,4,FLUXO,0,0
b3d3998edf76c8d1aa6a,5,HAVIA,1,2
b3d3998edf76c8d1aa6a,6,TROCA,0,2
e64b115b4a54eb44739d,1,FALHA,0,5
b04bf203dd4e8fb7db7d,1,LIVRO,0,2
b04bf203dd4e8fb7db7d,2,DISSE,0,1
b04bf203dd4e8fb7db7d,3,XEQUE,1,0
b04bf203dd4e8fb7db7d,4,GOLPE,1,0
b04bf203dd4e8fb7db7d,5,ONDAS,2,0
b04bf203dd4e8fb7db7d,6,TROCA,1,0
05f94434982f1678cf1c,1,TEMPO,0,5
5c09b2654ddb293dabf8,1,BRADO,1,0
5c09b2654ddb293dabf8,2,JUSTO,0,0
5c09b2654ddb293dabf8,3,HERÓI,0,5
372461d0880a8bd2b1f4,1,METAL,0,5
6bbbc202abf8808849d4,1,MANGA,0,0
6bbbc202abf8808849d4,2,PAUSA,0,0
6bbbc202abf8808849d4,3,HERÓI,0,5
e266ed2cb6aedd1b5da6,1,XAMPU,2,0
e266ed2cb6aedd1b5da6,2,PRATO,0,5
4487cca68b5dc931071a,1,BOLSO,0,1
4487cca68b5dc931071a,2,GUETO,0,1
4487cca68b5dc931071a,3,VIRAR,2,0
4487cca68b5dc931071a,4,NOBRE,2,0
4487cca68b5dc931071a,5,VAZIO,1,1
4487cca68b5dc931071a,6,LIVRO,1,1
c7d1a9df70e71fddb965,1,NOBRE,3,0
c7d1a9df70e71fddb965,2,RAIVA,1,1
c7d1a9df70e71fddb965,3,LIVRO,1,1
c7d1a9df70e71fddb965,4,LENTO,0,1
c7d1a9df70e71fddb965,5,FALSO,0,2
c7d1a9df70e71fddb965,6,CIRCO,0,3
2db9e6ac77220e66050e,1,HUMOR,2,0
2db9e6ac77220e66050e,2,CORVO,0,5
1d4423694705210594fa,1,RAZÃO,1,1
1d4423694705210594fa,2,DISSE,0,0
1d4423694705210594fa,3,CORVO,0,5
9b2a06caa8c16daa8853,1,FUMAR,0,1
9b2a06caa8c16daa8853,2,HABIT,1,0
9b2a06caa8c16daa8853,3,CARTA,1,0
9b2a06caa8c16daa8853,4,OUVIR,1,0
9b2a06caa8c16daa8853,5,JARRA,0,0
9b2a06caa8c16daa8853,6,COURO,0,1
a9a84414617f78c79fc1,1,BAIXO,0,1
a9a84414617f78c79fc1,2,LAZER,1,0
a9a84414617f78c79fc1,3,VERSO,1,2
a9a84414617f78c79fc1,4,AGORA,2,0
a9a84414617f78c79fc1,5,LUGAR,1,0
a9a84414617f78c79fc1,6,CASCO,0,2
85688c60199503e74384,1,METAL,0,5
cfa970201a6bb95e5281,1,CORVO,0,5
fa9443d7a2a50f748a7d,1,OUVIR,2,0
fa9443d7a2a50f748a7d,2,PEIXE,0,0
fa9443d7a2a50f748a7d,3,BARCO,0,5
560e195045515547fa3e,1,DADOS,2,0
560e195045515547fa3e,2,NUVEM,1,0
560e195045515547fa3e,3,POMBO,0,0
560e195045515547fa3e,4,WAGON,1,0
560e195045515547fa3e,5,GOLPE,1,0
560e195045515547fa3e,6,RIDGO,2,0
dd6a257bbdcb700e7ade,1,ONDAS,1,0
dd6a257bbdcb700e7ade,2,NUVEM,0,5
c830293a5a013198c2a8,1,TERNO,2,1
c830293a5a013198c2a8,2,PRATO,0,5
6197077304828519dd77,1,CAMPO,0,5
32f79d1e081baf46a6e2,1,METOD,2,1
32f79d1e081baf46a6e2,2,OFERT,3,0
32f79d1e081baf46a6e2,3,VENTO,0,5
9bbf1b7ec9a7f70cbaf7,1,RIDGO,0,0
9bbf1b7ec9a7f70cbaf7,2,XAMPU,2,0
9bbf1b7ec9a7f70cbaf7,3,CRISE,1,0
9bbf1b7ec9a7f70cbaf7,4,MUITO,1,1
9bbf1b7ec9a7f70cbaf7,5,PAUSA,1,0
9bbf1b7ec9a7f70cbaf7,10,FLUXO,1,0
cd4af57b268ff9600982,1,BELGA,2,0
cd4af57b268ff9600982,2,OUVIU,1,0
cd4af57b268ff9600982,3,ORDEM,1,0
cd4af57b268ff9600982,4,GESTO,0,1
cd4af57b268ff9600982,5,XAMPU,2,0
cd4af57b268ff9600982,6,BEIRA,1,0
c1bf94e12fbb0d44756a,1,IDEIA,0,5
62251292e8a0248b5ad3,1,AGORA,2,0
62251292e8a0248b5ad3,2,PAZÃO,0,5
89ef38b0bf5345b09ddd,1,BURRO,0,1
89ef38b0bf5345b09ddd,2,ZUMBI,1,1
89ef38b0bf5345b09ddd,3,NUVEM,0,5
1bec153af1eec9cdb2ad,1,CASCA,0,5
d734bd71c46e2ffae3f7,1,RECUO,1,0
d734bd71c46e2ffae3f7,2,ORDEM,2,0
d734bd71c46e2ffae3f7,3,IDEIA,0,5
b939dc07a76ace372390,1,TECLA,0,1
b939dc07a76ace372390,2,WAGON,1,1
b939dc07a76ace372390,3,FAZER,0,1
b939dc07a76ace372390,4,LIVRO,0,0
b939dc07a76ace372390,5,RASGO,0,1
b939dc07a76ace372390,6,SUAVE,1,0
8573183a6b6d2c20d8e3,1,JUNTA,1,0
8573183a6b6d2c20d8e3,2,PAZÃO,0,5
45f80befd2f1a435467a,1,WAGON,1,0
45f80befd2f1a435467a,2,LENTO,0,1
45f80befd2f1a435467a,3,FICHA,0,0
45f80befd2f1a435467a,4,CASCO,0,1
45f80befd2f1a435467a,5,JOGAR,1,1
45f80befd2f1a435467a,6,NOBRE,0,2
65bafe032c91e4bf2638,1,BARCO,0,5
fd8563b43ff33c78e149,1,JUNTA,0,0
fd8563b43ff33c78e149,2,NUVEM,1,0
fd8563b43ff33c78e149,3,HERÓI,0,5
fa07bc6029f8f42ea9ed,1,DIZER,1,0
fa07bc6029f8f42ea9ed,2,RISCO,1,2
fa07bc6029f8f42ea9ed,3,JUNTA,1,0
fa07bc6029f8f42ea9ed,4,SALVO,1,1
fa07bc6029f8f42ea9ed,5,TUMOR,2,0
fa07bc6029f8f42ea9ed,6,JUÍZO,0,1
338c32b2143423d4afcc,1,DELTA,0,0
338c32b2143423d4afcc,2,TEMPO,0,1
338c32b2143423d4afcc,3,MANGA,1,0
338c32b2143423d4afcc,4,VERBO,0,1
338c32b2143423d4afcc,5,ONDAS,2,0
338c32b2143423d4afcc,6,JOGAR,1,0
e83f1f0e2e5bed3b0775,1,ULTRA,1,0
e83f1f0e2e5bed3b0775,2,PAZÃO,0,5
e44363f7b776e4f2db94,1,CORTE,1,1
e44363f7b776e4f2db94,2,HERÓI,0,5
4d11075826f33ab3ad83,1,FILME,0,5
b3861e271fee1f66c428,1,TROCO,0,5
b6650a6fed97eefbcf08,1,GRADE,1,0
b6650a6fed97eefbcf08,2,OUVIR,1,0
b6650a6fed97eefbcf08,3,TECLA,0,2
b6650a6fed97eefbcf08,4,BEIRA,0,1
b6650a6fed97eefbcf08,5,JUNTA,1,0
b6650a6fed97eefbcf08,6,SABOR,1,0
f7bbbc787548dae85b47,1,NUVEM,0,5
dd57852c269740d87f05,1,SUAVE,2,0
dd57852c269740d87f05,2,PAPEL,0,1
dd57852c269740d87f05,3,CASCA,0,5
c056003f1502d17170c9,1,GRADE,0,0
c056003f1502d17170c9,2,ULTRA,0,0
c056003f1502d17170c9,3,NOVAS,1,1
c056003f1502d17170c9,4,GESTO,0,1
c056003f1502d17170c9,5,QUOTA,1,0
c056003f1502d17170c9,6,FARSA,0,0
21016f6ec890118d8500,1,LARGO,0,5
4bfcf7d07357ac85156c,1,IDEIA,0,5
3c91fbd894e705c648b9,1,SUAVE,1,0
3c91fbd894e705c648b9,2,QUERO,1,1
3c91fbd894e705c648b9,3,MAGRO,2,2
3c91fbd894e705c648b9,4,GRADE,3,0
3c91fbd894e705c648b9,5,CARTA,0,2
3c91fbd894e705c648b9,6,OLHOS,2,0
efaa1590fac6542496ea,1,PREGO,1,1
efaa1590fac6542496ea,2,OUVIR,2,0
efaa1590fac6542496ea,3,FILHO,0,1
efaa1590fac6542496ea,4,AINDA,1,0
efaa1590fac6542496ea,5,ENTRE,1,0
efaa1590fac6542496ea,6,SENDO,0,1
641fc328bab501724a27,1,WAGON,1,0
641fc328bab501724a27,2,MORRO,0,5
9b2c458373675b7e0b31,1,OFERT,2,0
9b2c458373675b7e0b31,2,NOVAS,1,1
9b2c458373675b7e0b31,3,GRADE,1,0
9b2c458373675b7e0b31,4,NOVAS,1,1
9b2c458373675b7e0b31,5,PAPEL,0,0
9b2c458373675b7e0b31,6,ZEBRA,1,0
e5cb99a9d606423cea19,1,OUTRA,2,0
e5cb99a9d606423cea19,2,BANCO,0,1
e5cb99a9d606423cea19,3,TERNO,0,3
e5cb99a9d606423cea19,4,GRUPO,0,2
e5cb99a9d606423cea19,5,ESTÃO,2,1
e5cb99a9d606423cea19,6,ABRIR,0,0
399c0e6041b710bc8d45,1,BELGA,1,1
399c0e6041b710bc8d45,2,IDEIA,0,5
b1554ce6e2119a2ecfaa,1,VAZIO,0,1
b1554ce6e2119a2ecfaa,2,COURO,1,2
b1554ce6e2119a2ecfaa,3,FALSO,1,1
b1554ce6e2119a2ecfaa,4,LIVRO,1,1
b1554ce6e2119a2ecfaa,5,ONDAS,2,0
b1554ce6e2119a2ecfaa,6,NERVO,1,1
0c981364f39931814e64,1,XAMPU,2,0
0c981364f39931814e64,2,NUVEM,0,5
f4baad8b665ce964e37a,1,GUETO,1,1
f4baad8b665ce964e37a,2,NUNCA,0,2
f4baad8b665ce964e37a,3,NUVEM,0,5
2d724a5e12c787dbdb49,1,QUERO,1,1
2d724a5e12c787dbdb49,2,ESCOA,1,0
2d724a5e12c787dbdb49,3,TROCA,0,0
2d724a5e12c787dbdb49,4,JUÍZO,0,1
2d724a5e12c787dbdb49,5,HASTE,1,0
2d724a5e12c787dbdb49,6,BANCO,1,0
cdbb13bc1a4ca70b289a,1,TROCO,0,5
d040e969dcaae1cd5d0e,1,TERNO,1,1
d040e969dcaae1cd5d0e,2,OUVIU,1,0
d040e969dcaae1cd5d0e,3,HAVIA,1,0
d040e969dcaae1cd5d0e,4,GESTO,1,1
d040e969dcaae1cd5d0e,5,USADO,1,1
d040e969dcaae1cd5d0e,6,HUMOR,2,0
4981b980bb1763eec6ff,1,CORVO,0,5
8e92fab65c05841bc8e4,1,BURRO,0,3
8e92fab65c05841bc8e4,2,HABIT,1,1
8e92fab65c05841bc8e4,3,YOGUR,2,0
8e92fab65c05841bc8e4,4,SALVO,0,2
8e92fab65c05841bc8e4,5,GOLPE,1,0
8e92fab65c05841bc8e4,6,FAZER,1,1
093fc1477212c956e967,1,BELGA,2,0
093fc1477212c956e967,2,MEIOS,1,0
093fc1477212c956e967,3,GOLPE,3,0
093fc1477212c956e967,4,PODER,1,1
093fc1477212c956e967,5,JARRA,1,0
093fc1477212c956e967,6,COURO,0,1
a381273a3ebc8b628e2c,1,BAIXO,0,1
a381273a3ebc8b628e2c,2,VALOR,0,1
a381273a3ebc8b628e2c,3,BELGA,0,1
a381273a3ebc8b628e2c,4,FAZER,0,1
a381273a3ebc8b628e2c,5,SABOR,1,1
a381273a3ebc8b628e2c,6,VAPOR,0,1
0432a07e313b9f43975d,1,FLUXO,0,1
0432a07e313b9f43975d,2,VENTO,0,5
d3a1717a4fde514efe24,1,PRATO,0,5
378b2e2b142cfa6c0d04,1,OUVIU,0,1
378b2e2b142cfa6c0d04,2,NOBRE,1,0
378b2e2b142cfa6c0d04,3,SIGNO,1,0
378b2e2b142cfa6c0d04,4,SOBRE,1,0
378b2e2b142cfa6c0d04,5,JOGAR,1,0
378b2e2b142cfa6c0d04,6,GESTO,1,0
5986ec8ebc5b45439958,1,PRATO,0,5
daa7a9f1598599d8287d,1,CORTE,1,0
daa7a9f1598599d8287d,2,PAZÃO,0,5
14246f0c6f9be8bc3558,1,DEVEM,1,0
14246f0c6f9be8bc3558,2,NOVAS,3,0
14246f0c6f9be8bc3558,3,VINHO,0,5
2f988c4faec313341d39,1,LARGO,0,5
795250cedd2d8b8b401f,1,ZEBRA,0,1
795250cedd2d8b8b401f,2,HERÓI,0,1
795250cedd2d8b8b401f,3,XEQUE,0,1
795250cedd2d8b8b401f,4,GOLPE,2,1
795250cedd2d8b8b401f,5,AINDA,0,0
795250cedd2d8b8b401f,6,CALOR,1,0
15f4ef083d76d934e215,1,BEIRA,2,1
15f4ef083d76d934e215,2,SABER,2,1
15f4ef083d76d934e215,3,BARCO,0,5
7fc0bdf54d8598c7ea13,1,AGORA,4,0
7fc0bdf54d8598c7ea13,2,FALSO,1,2
7fc0bdf54d8598c7ea13,3,HUMOR,2,0
7fc0bdf54d8598c7ea13,4,TOTAL,3,0
7fc0bdf54d8598c7ea13,5,DADOS,1,1
7fc0bdf54d8598c7ea13,6,XAMPU,0,1
078f36dbea573dc5ae15,1,CORTE,3,0
078f36dbea573dc5ae15,2,ESCOA,2,0
078f36dbea573dc5ae15,3,ONDAS,2,0
078f36dbea573dc5ae15,4,SOBRE,2,1
078f36dbea573dc5ae15,5,FAZER,2,0
078f36dbea573dc5ae15,6,UNIDO,1,1
0cf6db87d005846ab8f7,1,VERSO,0,2
0cf6db87d005846ab8f7,2,ETAPA,1,0
0cf6db87d005846ab8f7,3,LANCE,0,2
0cf6db87d005846ab8f7,4,CARTA,1,2
0cf6db87d005846ab8f7,5,SOBRE,3,0
0cf6db87d005846ab8f7,6,DADOS,1,1
020b8e21079655e29b0b,1,ESCOA,1,0
020b8e21079655e29b0b,2,AINDA,1,0
020b8e21079655e29b0b,3,HUMOR,1,1
020b8e21079655e29b0b,4,OFERT,2,0
020b8e21079655e29b0b,5,FUMAR,1,0
020b8e21079655e29b0b,6,BELGA,0,1
58892ec105fbf007e1b4,1,GOLPE,0,1
58892ec105fbf007e1b4,2,BRADO,1,1
58892ec105fbf007e1b4,3,VERSO,2,1
58892ec105fbf007e1b4,4,FARSA,2,0
58892ec105fbf007e1b4,5,LANCE,0,0
58892ec105fbf007e1b4,6,XEROX,2,0
2f53d5cac061d77400c9,1,ULTRA,3,0
2f53d5cac061d77400c9,2,LARGO,0,5
610cfbf008e59a095533,1,BAIXO,0,2
610cfbf008e59a095533,2,CAMPO,0,5
8554ec3405c7a7aee317,1,GRUPO,0,0
8554ec3405c7a7aee317,2,RASGO,1,0
8554ec3405c7a7aee317,3,GRADE,3,0
8554ec3405c7a7aee317,4,INVÉS,0,1
8554ec3405c7a7aee317,5,ULTRA,0,1
8554ec3405c7a7aee317,6,AINDA,2,1
7f942112bfbf9e29b51d,1,ESTÃO,0,1
7f942112bfbf9e29b51d,2,CORVO,0,5
39f330f639cd63620c75,1,TECLA,0,1
39f330f639cd63620c75,2,FLUXO,0,0
39f330f639cd63620c75,3,CARTA,0,2
39f330f639cd63620c75,4,GUETO,0,0
39f330f639cd63620c75,5,RAIVA,0,2
39f330f639cd63620c75,6,RISCO,0,0
d1e18afc754fbc65008c,1,LENTO,0,2
d1e18afc754fbc65008c,2,LARGO,0,5
cdf8186fa7926b6abb2e,1,VAZIO,1,1
cdf8186fa7926b6abb2e,2,PRATO,0,5
3ad70ec3880ddc58ca50,1,MUNDO,0,1
3ad70ec3880ddc58ca50,2,FILHO,0,1
3ad70ec3880ddc58ca50,3,TROCO,0,5
afe1208cbcfa3001413b,1,OUVIU,0,0
afe1208cbcfa3001413b,2,IGUAL,1,0
afe1208cbcfa3001413b,3,PEIXE,0,0
afe1208cbcfa3001413b,4,GREVE,0,0
afe1208cbcfa3001413b,5,NESTA,1,1
afe1208cbcfa3001413b,6,ÚNICO,1,0
ad26b599c9375e83931e,1,OUVIR,0,0
ad26b599c9375e83931e,2,JARR,0,5
9d055afe9eba53677bce,1,NUVEM,2,0
9d055afe9eba53677bce,2,ENTRE,2,0
9d055afe9eba53677bce,3,TEMPO,0,5
ca0d045756ff352f78ce,1,FALAR,1,1
ca0d045756ff352f78ce,2,DANÇA,0,5
0786ea8ab296cec0f356,1,VALOR,1,0
0786ea8ab296cec0f356,2,BEIRA,1,0
0786ea8ab296cec0f356,3,FLUXO,1,1
0786ea8ab296cec0f356,4,RAIVA,1,0
0786ea8ab296cec0f356,5,CARTA,0,0
0786ea8ab296cec0f356,6,CASCO,0,1
ffaf50216c4a53ef17be,1,CORVO,0,5
ecdaccebdb26d0a84e1e,1,NERVO,0,2
ecdaccebdb26d0a84e1e,2,ACHAR,0,0
ecdaccebdb26d0a84e1e,3,FALSO,0,1
